Substrate Index,Materials Project ID,Initial formation energy,Final formation energy,Initial area,Final area,Work of Cleavage,Surface Energy
2747,mp-1217706,6.232652333333333,0.4175036666666667,10.889642899668,10.889642899668,1.717040418338241,0.05750927792307066 
689,mp-1187100,0.2894887,0.2894887,17.905763274376,17.905763274376,0.048502042984272915,0.024251021492136458 
3840,mp-22609,0.20981299999999975,0.17950499999999964,16.44400839708,16.44400839708,0.06379618488800355,0.027290335127759167 
3294,mp-1224809,0.3361741000000002,0.19356539999999994,51.42357014359501,51.42357014359501,0.06537354350568597,0.018820688592749255 
3529,mp-1008506,0.32169599999999976,0.30613350000000006,16.023982212,16.023982212,0.08030363382682462,0.038209415855534785 
1124,mp-1222704,0.2625928000000002,0.18091739999999987,15.490165623920001,15.490165623920001,0.08476113373329686,0.029198751710024683 
1607,mp-4326,1.5481927499999997,1.4616744999999995,13.98375890656,13.98375890656,0.4428545315590984,0.20905316085137954 
3968,mp-5268,1.8001701999999995,1.3265053999999992,14.932729475520999,14.932729475520999,0.6027599317830648,0.22208019675413657 
437,mp-1070369,0.8436238000000003,0.8354794000000005,18.171787814244002,18.171787814244002,0.2321246012290336,0.11494182748286164 
4599,mp-1067154,0.3308723750000002,0.24135862500000016,36.855957564016,36.855957564016,0.07181956934377298,0.026194801703988132 
4533,mp-1976,0.6118882000000007,0.6028772000000003,19.239250470048997,19.239250470048997,0.15902079994035295,0.07833948637169348 
1312,mp-1223837,0.9216967500000002,0.73616875,61.324107451827004,61.324107451827004,0.12023940186642412,0.04801822843183135 
4498,mp-1206409,0.23449740000000005,0.21012100000000017,14.487843564100002,14.487843564100002,0.08092902127307283,0.036258156548685284 
755,mp-973571,0.48848966666666627,0.48784933333333313,10.53063765544,10.53063765544,0.13916241807474547,0.0694899989861463 
516,mp-567290,0.4804922500000002,0.2221865000000003,14.792206311423998,14.792206311423998,0.12993119211132603,0.030041022322465312 
175,mp-1222419,0.12304574000000024,0.12263762000000007,8.364562228272,8.364562228272,0.07355181098665801,0.036653926605234685 
2850,mp-999319,1.09730025,0.9023149999999998,18.144869367272,18.144869367272,0.24189763569843192,0.09945676452512911 
3126,mp-1216398,0.9593402500000003,0.9258137499999997,8.785999885149002,8.785999885149002,0.4367585989258096,0.2107474987712907 
4512,mp-1215445,0.9001245,0.8713997500000001,14.258115419007998,14.258115419007998,0.2525227138503907,0.12223210773540327 
584,mp-1221572,0.6017390000000002,0.5645790000000002,9.99153852266,9.99153852266,0.24089943651232684,0.1130114243606389 
3526,mp-1206595,0.2934807500000005,0.2377780000000005,11.607599673328002,11.607599673328002,0.10113400126104002,0.04096936605185789 
1883,mp-568059,0.8004359499999998,0.8004359499999998,19.461508710400004,19.461508710400004,0.08225836567051517,0.041129182835257586 
3830,mp-1226940,0.6397548750000002,0.3776846250000001,68.24798418221299,68.24798418221299,0.07499179735969229,0.022136016442134476 
2884,mp-1039350,0.445165375,0.43895175,44.274757982274,44.274757982274,0.0804368710818436,0.03965706601271454 
3877,mp-1224279,1.2882222500000005,0.8168185000000001,8.623610046540001,8.623610046540001,0.5975327005964821,0.189437717056264 
1245,mp-1187717,0.34677250000000015,0.34226325000000024,11.155799150107,11.155799150107,0.12433802198623273,0.0613605973708692 
607,mp-30387,0.4637844999999999,0.43002230000000025,40.620657502392,40.620657502392,0.1141745428351792,0.052931479503338645 
2387,mp-1222280,0.34296946666666656,0.31290023333333333,19.992699455499,19.992699455499,0.051464205836245794,0.023476086910860106 
4404,mp-20289,0.4102574999999997,0.2789657499999998,12.890777071214,12.890777071214,0.12730264366021293,0.043281448194919095 
870,mp-1068048,0.4383761999999997,0.3632624,26.071613845368997,26.071613845368997,0.08407155049933106,0.03483313328381903 
3751,mp-1226741,0.6045195250000002,0.4169675250000002,73.352844527904,73.352844527904,0.06593004308320026,0.02273763356737352 
1065,mp-1220634,0.8047231666666667,0.7975546666666666,15.145220770458,15.145220770458,0.3188028139819574,0.157981454101157 
3739,mp-1178514,0.4102319999999997,0.16462174999999934,16.467003651899997,16.467003651899997,0.09964945868039965,0.01999413536062524 
2457,mp-1101675,0.8556547500000002,0.70866775,7.3987012268850005,7.3987012268850005,0.4625972714728732,0.1915654459528333 
4003,mp-669418,0.23292399999999985,0.23164179999999987,14.858044740876002,14.858044740876002,0.07838312646858644,0.0389758215229238 
2561,mp-999177,0.4073067499999996,0.3904354999999997,18.357780809664998,18.357780809664998,0.08874858115433232,0.04253624161308684 
2315,mp-1206638,0.6578362500000003,0.6163957500000006,15.095433356640003,15.095433356640003,0.17431397548070762,0.08166651932902179 
4192,mp-1068807,1.0143913999999996,0.9810041999999995,17.822641125969003,17.822641125969003,0.2845794270418066,0.13760645701531274 
4298,mp-1215444,0.6344219999999998,0.5443834999999995,15.151067557415999,15.151067557415999,0.16749235592695091,0.0718607448533935 
2918,mp-1218979,0.24274779999999935,0.1616045999999997,14.929817005204999,14.929817005204999,0.081296307890234,0.027060713460797834 
2229,mp-21109,0.9281284,0.9141152000000006,18.97166817546,18.97166817546,0.24460906426788057,0.12045793648004234 
